C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_40_453.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_40_453.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_40_453.jpg, 0, 0, 0, 7.86023E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_40_558.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_40_558.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_40_558.jpg, 0, 0, 0, 7.780856E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_40_659.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_40_659.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_40_659.jpg, 0, 0, 0, 7.840218E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_40_760.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_40_760.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_40_760.jpg, 0, 0, 0, 7.808462E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_40_862.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_40_862.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_40_862.jpg, 0, 0, 0, 7.808262E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_40_967.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_40_967.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_40_967.jpg, 0, 0, 0, 8.03393E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_071.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_071.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_071.jpg, 0, 0, 0, 7.829432E-05
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_175.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_175.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_175.jpg, 0, 0.06178547, 0, 0.10086
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_278.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_278.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_278.jpg, 0, 0.3704886, 0, 0.3987293
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_381.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_381.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_381.jpg, 0, 0.6666647, 0, 1.014297
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_484.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_484.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_484.jpg, 0, 0.9712593, 0, 2.046428
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_587.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_587.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_587.jpg, 0, 1, 0, 3.192873
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_691.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_691.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_691.jpg, 0, 1, 0, 4.598233
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_796.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_796.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_796.jpg, 0, 1, 0, 5.758106
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_41_900.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_41_900.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_41_900.jpg, -0.01640665, 1, 0, 6.906779
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_004.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_004.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_004.jpg, -0.250257, 1, 0, 8.024894
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_104.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_104.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_104.jpg, 0, 1, 0, 9.149762
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_209.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_209.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_209.jpg, -0.0669689, 1, 0, 10.48583
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_314.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_314.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_314.jpg, -0.06304055, 1, 0, 11.67385
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_417.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_417.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_417.jpg, 0, 1, 0, 12.62624
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_520.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_520.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_520.jpg, -0.2892539, 1, 0, 13.81451
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_621.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_621.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_621.jpg, -0.03726839, 1, 0, 14.59518
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_724.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_724.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_724.jpg, -0.05242561, 1, 0, 15.95864
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_826.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_826.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_826.jpg, -0.3211372, 1, 0, 16.74662
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_42_926.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_42_926.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_42_926.jpg, -0.07291243, 1, 0, 17.98622
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_029.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_029.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_029.jpg, -0.3956967, 1, 0, 19.14273
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_131.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_131.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_131.jpg, -0.1601428, 1, 0, 20.034
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_231.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_231.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_231.jpg, -0.4604715, 1, 0, 21.07645
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_332.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_332.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_332.jpg, -0.7632868, 1, 0, 21.81342
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_437.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_437.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_437.jpg, -0.6706521, 1, 0, 22.64143
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_539.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_539.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_539.jpg, -0.3649734, 1, 0, 23.63598
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_642.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_642.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_642.jpg, -0.07082491, 1, 0, 24.6309
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_745.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_745.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_745.jpg, 0.1476372, 1, 0, 25.52954
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_849.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_849.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_849.jpg, 0.4775214, 1, 0, 26.44514
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_43_955.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_43_955.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_43_955.jpg, 0.1630448, 1, 0, 27.34994
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_058.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_058.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_058.jpg, 0, 1, 0, 28.26425
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_160.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_160.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_160.jpg, -0.2849778, 1, 0, 29.11396
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_262.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_262.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_262.jpg, -0.04184357, 1, 0, 30.00149
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_364.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_364.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_364.jpg, -0.2808377, 1, 0, 30.17666
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_467.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_467.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_467.jpg, -0.05172564, 1, 0, 30.19097
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_569.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_569.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_569.jpg, 0, 1, 0, 30.19
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_678.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_678.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_678.jpg, -0.2566218, 1, 0, 30.17758
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_779.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_779.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_779.jpg, 0, 1, 0, 30.18929
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_883.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_883.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_883.jpg, -0.1837151, 1, 0, 30.18464
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_44_985.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_44_985.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_44_985.jpg, 0, 1, 0, 30.18986
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_089.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_089.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_089.jpg, -0.05386987, 1, 0, 30.18993
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_194.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_194.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_194.jpg, -0.1515803, 1, 0, 30.1874
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_296.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_296.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_296.jpg, -0.03479107, 1, 0, 30.19024
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_401.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_401.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_401.jpg, -0.3002381, 1, 0, 30.1719
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_506.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_506.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_506.jpg, 0, 1, 0, 30.18923
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_614.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_614.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_614.jpg, -0.1896597, 1, 0, 30.1878
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_718.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_718.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_718.jpg, 0, 1, 0, 30.18897
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_823.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_823.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_823.jpg, -0.2366901, 1, 0, 30.18091
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_45_924.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_45_924.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_45_924.jpg, 0, 1, 0, 30.18991
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_46_028.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_46_028.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_46_028.jpg, -0.05257061, 1, 0, 30.19008
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_46_129.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_46_129.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_46_129.jpg, -0.03080609, 1, 0, 30.19068
C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\center_2020_05_14_22_04_46_230.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\left_2020_05_14_22_04_46_230.jpg, C:\Users\gasparsv\Documents\Programming\Python\Selfdriving_Learning\Recording\IMG\right_2020_05_14_22_04_46_230.jpg, 0, 1, 0, 30.19015
